file_id,dataset,scenario,branch,llm_version,run_id,output_type,execution_status,forecast_length,expected_length,error_group,error_category,error,execution_log_file
Part2-ILINet-S4-ChalDL-Grok43-Run3,ILINet,S4,ChalDL,Grok43,3,SCRIPT,FAIL,260.0,261,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-ILINet-S4-ChalDL-Grok43-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-ILINet-S4-ChalDL-Grok43-Run3.txt
Part2-ILINet-S4-ChalML-DeepSeekV4Pro-Run1,ILINet,S4,ChalML,DeepSeekV4Pro,1,SCRIPT,FAIL,255.0,261,model/output issue,FORECAST_NUMPY_WRAPPED,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-ILINet-S4-ChalML-DeepSeekV4Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-ILINet-S4-ChalML-DeepSeekV4Pro-Run1.txt
Part2-ILINet-S4-ChalML-DeepSeekV4Pro-Run3,ILINet,S4,ChalML,DeepSeekV4Pro,3,SCRIPT,FAIL,,261,code issue,SCRIPT_RUNTIME_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-ILINet-S4-ChalML-DeepSeekV4Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-ILINet-S4-ChalML-DeepSeekV4Pro-Run3.txt
Part2-ILINet-S4-ChalML-Grok43-Run1,ILINet,S4,ChalML,Grok43,1,SCRIPT,FAIL,257.0,261,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-ILINet-S4-ChalML-Grok43-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-ILINet-S4-ChalML-Grok43-Run1.txt
Part2-ILINet-S4-ChalML-Grok43-Run2,ILINet,S4,ChalML,Grok43,2,SCRIPT,FAIL,257.0,261,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-ILINet-S4-ChalML-Grok43-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-ILINet-S4-ChalML-Grok43-Run2.txt
Part2-ILINet-S4-ChalML-Grok43-Run3,ILINet,S4,ChalML,Grok43,3,SCRIPT,FAIL,258.0,261,model/output issue,FORECAST_NUMPY_WRAPPED,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-ILINet-S4-ChalML-Grok43-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-ILINet-S4-ChalML-Grok43-Run3.txt
Part2-ILINet-S4-ChalML-KimiK26-Run2,ILINet,S4,ChalML,KimiK26,2,SCRIPT,FAIL,,261,code issue,SCRIPT_RUNTIME_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-ILINet-S4-ChalML-KimiK26-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-ILINet-S4-ChalML-KimiK26-Run2.txt
Part2-IceCreamHeater-S1-ChalDL-DeepSeekV4Pro-Run1,IceCreamHeater,S1,ChalDL,DeepSeekV4Pro,1,SCRIPT,FAIL,,40,code issue,SCRIPT_TORCH_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S1-ChalDL-DeepSeekV4Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S1-ChalDL-DeepSeekV4Pro-Run1.txt
Part2-IceCreamHeater-S1-ChalDL-Grok43-Run2,IceCreamHeater,S1,ChalDL,Grok43,2,ERROR,FAIL,,40,model/output issue,MODEL_RETURNED_ERROR,unsupported output type: ERROR,
Part2-IceCreamHeater-S1-ChalML-KimiK26-Run3,IceCreamHeater,S1,ChalML,KimiK26,3,LIST,FAIL,36.0,40,model/output issue,FORECAST_LENGTH_MISMATCH,"forecast length mismatch: expected 40, got 36",
Part2-IceCreamHeater-S2-Base-DeepSeekV4Pro-Run2,IceCreamHeater,S2,Base,DeepSeekV4Pro,2,SCRIPT,FAIL,,40,code issue,SCRIPT_VALUE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S2-Base-DeepSeekV4Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S2-Base-DeepSeekV4Pro-Run2.txt
Part2-IceCreamHeater-S2-Base-Grok43-Run1,IceCreamHeater,S2,Base,Grok43,1,SCRIPT,FAIL,102.0,40,model/output issue,FORECAST_NUMPY_WRAPPED,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S2-Base-Grok43-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S2-Base-Grok43-Run1.txt
Part2-IceCreamHeater-S2-Base-KimiK26-Run1,IceCreamHeater,S2,Base,KimiK26,1,SCRIPT,FAIL,41.0,40,code issue,SCRIPT_STATSMODELS_WARNING,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S2-Base-KimiK26-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S2-Base-KimiK26-Run1.txt
Part2-IceCreamHeater-S2-ChalML-KimiK26-Run2,IceCreamHeater,S2,ChalML,KimiK26,2,TEXT,FAIL,,40,model/output issue,UNSTRUCTURED_TEXT_OUTPUT,unsupported output type: TEXT,
Part2-IceCreamHeater-S3-Base-ClaudeOpus47-Run1,IceCreamHeater,S3,Base,ClaudeOpus47,1,SCRIPT,FAIL,348.0,40,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S3-Base-ClaudeOpus47-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S3-Base-ClaudeOpus47-Run1.txt
Part2-IceCreamHeater-S3-Base-ClaudeOpus47-Run3,IceCreamHeater,S3,Base,ClaudeOpus47,3,SCRIPT,FAIL,348.0,40,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S3-Base-ClaudeOpus47-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S3-Base-ClaudeOpus47-Run3.txt
Part2-IceCreamHeater-S3-Base-DeepSeekV4Pro-Run2,IceCreamHeater,S3,Base,DeepSeekV4Pro,2,SCRIPT,FAIL,,40,code issue,SCRIPT_KEY_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S3-Base-DeepSeekV4Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S3-Base-DeepSeekV4Pro-Run2.txt
Part2-IceCreamHeater-S3-Base-GPT55-Run1,IceCreamHeater,S3,Base,GPT55,1,SCRIPT,FAIL,414.0,40,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S3-Base-GPT55-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S3-Base-GPT55-Run1.txt
Part2-IceCreamHeater-S3-Base-GPT55-Run2,IceCreamHeater,S3,Base,GPT55,2,SCRIPT,FAIL,414.0,40,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S3-Base-GPT55-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S3-Base-GPT55-Run2.txt
Part2-IceCreamHeater-S3-Base-GPT55-Run3,IceCreamHeater,S3,Base,GPT55,3,SCRIPT,FAIL,414.0,40,code issue,SCRIPT_STATSMODELS_WARNING,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S3-Base-GPT55-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S3-Base-GPT55-Run3.txt
Part2-IceCreamHeater-S3-Base-Gemini31Pro-Run1,IceCreamHeater,S3,Base,Gemini31Pro,1,SCRIPT,FAIL,480.0,40,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S3-Base-Gemini31Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S3-Base-Gemini31Pro-Run1.txt
Part2-IceCreamHeater-S3-Base-Gemini31Pro-Run2,IceCreamHeater,S3,Base,Gemini31Pro,2,SCRIPT,FAIL,480.0,40,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S3-Base-Gemini31Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S3-Base-Gemini31Pro-Run2.txt
Part2-IceCreamHeater-S3-Base-Gemini31Pro-Run3,IceCreamHeater,S3,Base,Gemini31Pro,3,SCRIPT,FAIL,480.0,40,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S3-Base-Gemini31Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S3-Base-Gemini31Pro-Run3.txt
Part2-IceCreamHeater-S3-Base-KimiK26-Run1,IceCreamHeater,S3,Base,KimiK26,1,LIST,FAIL,42.0,40,model/output issue,FORECAST_LENGTH_MISMATCH,"forecast length mismatch: expected 40, got 42",
Part2-IceCreamHeater-S3-Base-KimiK26-Run2,IceCreamHeater,S3,Base,KimiK26,2,TEXT,FAIL,,40,model/output issue,UNSTRUCTURED_TEXT_OUTPUT,unsupported output type: TEXT,
Part2-IceCreamHeater-S3-ChalDL-ClaudeOpus47-Run3,IceCreamHeater,S3,ChalDL,ClaudeOpus47,3,SCRIPT,FAIL,348.0,40,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S3-ChalDL-ClaudeOpus47-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S3-ChalDL-ClaudeOpus47-Run3.txt
Part2-IceCreamHeater-S3-ChalDL-DeepSeekV4Pro-Run2,IceCreamHeater,S3,ChalDL,DeepSeekV4Pro,2,ERROR,FAIL,,40,model/output issue,MODEL_RETURNED_ERROR,unsupported output type: ERROR,
Part2-IceCreamHeater-S3-ChalDL-GPT55-Run3,IceCreamHeater,S3,ChalDL,GPT55,3,SCRIPT,FAIL,,40,code issue,SCRIPT_SYNTAX_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S3-ChalDL-GPT55-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S3-ChalDL-GPT55-Run3.txt
Part2-IceCreamHeater-S3-ChalDL-Gemini31Pro-Run2,IceCreamHeater,S3,ChalDL,Gemini31Pro,2,SCRIPT,FAIL,480.0,40,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S3-ChalDL-Gemini31Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S3-ChalDL-Gemini31Pro-Run2.txt
Part2-IceCreamHeater-S3-ChalDL-KimiK26-Run3,IceCreamHeater,S3,ChalDL,KimiK26,3,SCRIPT,FAIL,41.0,40,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S3-ChalDL-KimiK26-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S3-ChalDL-KimiK26-Run3.txt
Part2-IceCreamHeater-S3-ChalML-DeepSeekV4Pro-Run1,IceCreamHeater,S3,ChalML,DeepSeekV4Pro,1,SCRIPT,FAIL,,40,code issue,SCRIPT_SKLEARN_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S3-ChalML-DeepSeekV4Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S3-ChalML-DeepSeekV4Pro-Run1.txt
Part2-IceCreamHeater-S3-ChalML-Gemini31Pro-Run1,IceCreamHeater,S3,ChalML,Gemini31Pro,1,SCRIPT,FAIL,480.0,40,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S3-ChalML-Gemini31Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S3-ChalML-Gemini31Pro-Run1.txt
Part2-IceCreamHeater-S3-ChalML-Gemini31Pro-Run2,IceCreamHeater,S3,ChalML,Gemini31Pro,2,SCRIPT,FAIL,480.0,40,model/output issue,FORECAST_NUMPY_WRAPPED,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S3-ChalML-Gemini31Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S3-ChalML-Gemini31Pro-Run2.txt
Part2-IceCreamHeater-S3-ChalML-Gemini31Pro-Run3,IceCreamHeater,S3,ChalML,Gemini31Pro,3,SCRIPT,FAIL,480.0,40,model/output issue,FORECAST_NUMPY_WRAPPED,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S3-ChalML-Gemini31Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S3-ChalML-Gemini31Pro-Run3.txt
Part2-IceCreamHeater-S3-ChalML-KimiK26-Run1,IceCreamHeater,S3,ChalML,KimiK26,1,TEXT,FAIL,,40,model/output issue,UNSTRUCTURED_TEXT_OUTPUT,unsupported output type: TEXT,
Part2-IceCreamHeater-S3-ChalML-KimiK26-Run2,IceCreamHeater,S3,ChalML,KimiK26,2,TEXT,FAIL,,40,model/output issue,UNSTRUCTURED_TEXT_OUTPUT,unsupported output type: TEXT,
Part2-IceCreamHeater-S3-ChalML-KimiK26-Run3,IceCreamHeater,S3,ChalML,KimiK26,3,LIST,FAIL,47.0,40,model/output issue,FORECAST_LENGTH_MISMATCH,"forecast length mismatch: expected 40, got 47",
Part2-IceCreamHeater-S4-Base-KimiK26-Run2,IceCreamHeater,S4,Base,KimiK26,2,SCRIPT,FAIL,41.0,40,code issue,SCRIPT_STATSMODELS_WARNING,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-IceCreamHeater-S4-Base-KimiK26-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-IceCreamHeater-S4-Base-KimiK26-Run2.txt
Part2-IceCreamHeater-S4-Base-KimiK26-Run3,IceCreamHeater,S4,Base,KimiK26,3,LIST,FAIL,39.0,40,model/output issue,FORECAST_LENGTH_MISMATCH,"forecast length mismatch: expected 40, got 39",
Part2-IceCreamHeater-S4-ChalDL-Grok43-Run1,IceCreamHeater,S4,ChalDL,Grok43,1,ERROR,FAIL,,40,model/output issue,MODEL_RETURNED_ERROR,unsupported output type: ERROR,
Part2-IceCreamHeater-S4-ChalDL-Grok43-Run2,IceCreamHeater,S4,ChalDL,Grok43,2,ERROR,FAIL,,40,model/output issue,MODEL_RETURNED_ERROR,unsupported output type: ERROR,
Part2-IceCreamHeater-S4-ChalML-Grok43-Run1,IceCreamHeater,S4,ChalML,Grok43,1,ERROR,FAIL,,40,model/output issue,MODEL_RETURNED_ERROR,unsupported output type: ERROR,
Part2-IceCreamHeater-S4-ChalML-Grok43-Run2,IceCreamHeater,S4,ChalML,Grok43,2,ERROR,FAIL,,40,model/output issue,MODEL_RETURNED_ERROR,unsupported output type: ERROR,
Part2-Temperature-S1-Base-ClaudeOpus47-Run1,Temperature,S1,Base,ClaudeOpus47,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-Base-ClaudeOpus47-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-Base-ClaudeOpus47-Run1.txt
Part2-Temperature-S1-Base-ClaudeOpus47-Run2,Temperature,S1,Base,ClaudeOpus47,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-Base-ClaudeOpus47-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-Base-ClaudeOpus47-Run2.txt
Part2-Temperature-S1-Base-ClaudeOpus47-Run3,Temperature,S1,Base,ClaudeOpus47,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-Base-ClaudeOpus47-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-Base-ClaudeOpus47-Run3.txt
Part2-Temperature-S1-Base-DeepSeekV4Pro-Run1,Temperature,S1,Base,DeepSeekV4Pro,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-Base-DeepSeekV4Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-Base-DeepSeekV4Pro-Run1.txt
Part2-Temperature-S1-Base-DeepSeekV4Pro-Run2,Temperature,S1,Base,DeepSeekV4Pro,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-Base-DeepSeekV4Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-Base-DeepSeekV4Pro-Run2.txt
Part2-Temperature-S1-Base-DeepSeekV4Pro-Run3,Temperature,S1,Base,DeepSeekV4Pro,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-Base-DeepSeekV4Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-Base-DeepSeekV4Pro-Run3.txt
Part2-Temperature-S1-Base-GPT55-Run1,Temperature,S1,Base,GPT55,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-Base-GPT55-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-Base-GPT55-Run1.txt
Part2-Temperature-S1-Base-GPT55-Run2,Temperature,S1,Base,GPT55,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-Base-GPT55-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-Base-GPT55-Run2.txt
Part2-Temperature-S1-Base-GPT55-Run3,Temperature,S1,Base,GPT55,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-Base-GPT55-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-Base-GPT55-Run3.txt
Part2-Temperature-S1-Base-Gemini31Pro-Run1,Temperature,S1,Base,Gemini31Pro,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-Base-Gemini31Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-Base-Gemini31Pro-Run1.txt
Part2-Temperature-S1-Base-Gemini31Pro-Run2,Temperature,S1,Base,Gemini31Pro,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-Base-Gemini31Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-Base-Gemini31Pro-Run2.txt
Part2-Temperature-S1-Base-Gemini31Pro-Run3,Temperature,S1,Base,Gemini31Pro,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-Base-Gemini31Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-Base-Gemini31Pro-Run3.txt
Part2-Temperature-S1-Base-Grok43-Run1,Temperature,S1,Base,Grok43,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-Base-Grok43-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-Base-Grok43-Run1.txt
Part2-Temperature-S1-Base-Grok43-Run2,Temperature,S1,Base,Grok43,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-Base-Grok43-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-Base-Grok43-Run2.txt
Part2-Temperature-S1-Base-Grok43-Run3,Temperature,S1,Base,Grok43,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-Base-Grok43-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-Base-Grok43-Run3.txt
Part2-Temperature-S1-Base-KimiK26-Run1,Temperature,S1,Base,KimiK26,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-Base-KimiK26-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-Base-KimiK26-Run1.txt
Part2-Temperature-S1-Base-KimiK26-Run2,Temperature,S1,Base,KimiK26,2,TEXT,FAIL,,730,model/output issue,UNSTRUCTURED_TEXT_OUTPUT,unsupported output type: TEXT,
Part2-Temperature-S1-Base-KimiK26-Run3,Temperature,S1,Base,KimiK26,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-Base-KimiK26-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-Base-KimiK26-Run3.txt
Part2-Temperature-S1-ChalDL-ClaudeOpus47-Run2,Temperature,S1,ChalDL,ClaudeOpus47,2,SCRIPT,FAIL,731.0,730,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-ChalDL-ClaudeOpus47-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-ChalDL-ClaudeOpus47-Run2.txt
Part2-Temperature-S1-ChalDL-DeepSeekV4Pro-Run1,Temperature,S1,ChalDL,DeepSeekV4Pro,1,SCRIPT,FAIL,729.0,730,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-ChalDL-DeepSeekV4Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-ChalDL-DeepSeekV4Pro-Run1.txt
Part2-Temperature-S1-ChalDL-DeepSeekV4Pro-Run3,Temperature,S1,ChalDL,DeepSeekV4Pro,3,SCRIPT,FAIL,729.0,730,model/output issue,FORECAST_NUMPY_WRAPPED,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-ChalDL-DeepSeekV4Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-ChalDL-DeepSeekV4Pro-Run3.txt
Part2-Temperature-S1-ChalDL-Gemini31Pro-Run3,Temperature,S1,ChalDL,Gemini31Pro,3,SCRIPT,FAIL,731.0,730,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-ChalDL-Gemini31Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-ChalDL-Gemini31Pro-Run3.txt
Part2-Temperature-S1-ChalDL-Grok43-Run1,Temperature,S1,ChalDL,Grok43,1,SCRIPT,FAIL,,730,code issue,SCRIPT_TORCH_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-ChalDL-Grok43-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-ChalDL-Grok43-Run1.txt
Part2-Temperature-S1-ChalDL-Grok43-Run3,Temperature,S1,ChalDL,Grok43,3,SCRIPT,FAIL,,730,code issue,SCRIPT_TORCH_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-ChalDL-Grok43-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-ChalDL-Grok43-Run3.txt
